,Date,Bitcoin_Close,Bitcoin_Return,Bitcoin_Vol,BNB_Close,BNB_Return,BNB_Vol,Doge_Close,Doge_Return,Doge_Vol,Ethereum_Close,Ethereum_Return,Ethereum_Vol
26,01/07/2022,41950.2,0.007727878736923044,0.03017859243854373,454.2,0.01472263801076834,0.03878101733272751,0.156735,0.027150833595470214,0.03506708248203814,3224.46,0.005820699981283983,0.04576875456330829
27,01/07/2023,16936.1,-0.0003836483184399553,0.005168999693040117,261.0,-0.002293577981651418,0.017079451372931008,0.07177,-0.007248181038537083,0.02147055773746788,1262.25,-0.0016293472328779979,0.011739032772481747
28,01/08/2020,7964.8,-0.04407105136821887,0.03291797172995863,14.4928,-0.03814169570267134,0.024951625920313757,0.002135,-0.0197428833792469,0.0723413432506026,140.13,-0.03371948696731497,0.023142829672722746
29,01/08/2021,40378.7,0.043018807489932254,0.06247724935824592,42.7429,0.023186504621262483,0.04217793113096491,0.010149,0.07011809363137922,0.2130482201946824,1221.03,0.04354403117735539,0.11373915555573783
30,01/08/2022,41976.8,0.0006340851771864386,0.029617451408456952,435.5,-0.04117129018053722,0.03785798611503527,0.152421,-0.027524164991865274,0.034693537296477034,3132.94,-0.028383047083852753,0.04462687812238944
31,01/08/2023,17234.3,0.01760735942749525,0.007404680593413264,279.1,0.06934865900383147,0.027050434468574493,0.07525,0.048488226278389224,0.02708556805536739,1311.86,0.039302832244008545,0.016572854543295355
32,01/09/2020,7813.9,-0.0189458617918844,0.03546623702108915,14.327,-0.011440163391477243,0.025047288351422874,0.002136,0.0004683840749413193,0.07173940874142655,136.64,-0.024905444943980615,0.026606360902457514
33,01/09/2021,40390.8,0.0002996629411051721,0.05607074253278769,44.0712,0.031076506273556515,0.042251600932539095,0.010242,0.009163464380727016,0.09018816756100945,1322.28,0.08292179553327927,0.11340913174837235
34,01/09/2022,42346.2,0.008800099102361125,0.030873571837756797,441.68,0.014190585533869093,0.03901303586865182,0.152038,-0.002512777110765585,0.03463889008578227,3194.42,0.019623740001404544,0.04525215811986408
35,01/09/2023,17216.1,-0.0010560336073992538,0.007737814871796755,274.1,-0.017914725904693674,0.030534044242158796,0.075735,0.0064451827242524296,0.026597224979458968,1326.55,0.011197841233058448,0.016555240755475
36,01/10/2020,8126.0,0.03994164245767173,0.036928696636656835,14.8338,0.035373769805262745,0.026640236105385993,0.002199,0.02949438202247201,0.04521923226580372,143.42,0.04961943793911017,0.02925174518848892
37,01/10/2021,35633.7,-0.11777682046406623,0.07988015629510119,39.9559,-0.09337844215723645,0.04825030993436885,0.008979,-0.1233157586408905,0.10071936056105034,1117.54,-0.15483861209426142,0.0888437508595881
38,01/10/2022,42191.0,-0.0036650277947016807,0.031079078589753662,431.5,-0.02304836080420214,0.03887630978328786,0.144395,-0.05027032715505342,0.03674842574058442,3112.72,-0.025575847884749092,0.04512590576796631
39,01/10/2023,17410.7,0.011303373005500772,0.0077272120710950255,274.5,0.0014593214155416145,0.028411389430899867,0.07626,0.006932065755595129,0.02651798012429089,1330.39,0.002894726923222013,0.0146089489339567
40,01/11/2020,8075.1,-0.006263844449913791,0.03774983104329358,15.2541,0.028333940055818463,0.026972960206273985,0.002211,0.005457025920873049,0.0451355540525135,143.73,0.0021614837540091525,0.02913537137302389
41,01/11/2021,34771.4,-0.024199002629533117,0.0757648986183456,38.2049,-0.04382331520501348,0.04863284843881125,0.008618,-0.04020492259717101,0.08445476658935683,1085.9,-0.028312185693576852,0.09041452666916829
42,01/11/2022,42576.5,0.009137019743547192,0.031199804776337086,458.41,0.06236384704519127,0.04972902490926427,0.153052,0.059953599501367805,0.04782224168651449,3224.57,0.03593320311496062,0.04784931751984907
43,01/11/2023,18220.2,0.04649439712360781,0.0170118988441802,287.0,0.04553734061930781,0.03137488608345912,0.080146,0.05095725150799901,0.031133815166854217,1403.55,0.054991393501153674,0.022180083956054867
44,01/12/2020,8130.8,0.006897747396316989,0.037791035909929334,15.0765,-0.011642771451609746,0.027258205505016384,0.002209,-0.0009045680687470581,0.024104705988702884,144.11,0.0026438461003270852,0.028159663940156364
45,01/12/2021,33168.2,-0.046106857934969714,0.062303152205796734,37.4823,-0.01891380425024014,0.046164053856337754,0.00782,-0.0925968902297517,0.06646474017872148,1021.17,-0.05960954047334022,0.08657987848647887
46,01/12/2022,43618.7,0.02447829201554841,0.017024795763830872,479.4,0.045788704434894356,0.040628783261766555,0.168759,0.10262525154849333,0.05379891040441777,3337.49,0.035018622638057106,0.038845377147189476
47,01/12/2023,18853.9,0.03478007925269755,0.017973353733878972,290.2,0.011149825783972167,0.030047860545224517,0.080928,0.0097571931225513,0.022249408090279834,1411.25,0.0054860888461401025,0.021139197456033106
48,01/13/2020,8547.2,0.051212672799724634,0.03962492611583577,15.5282,0.029960534606838563,0.028031283414165543,0.002225,0.007243096423721118,0.015454601768896074,149.44,0.036985635972520914,0.030441406464276066
49,01/13/2021,37370.9,0.12670871497398117,0.07694477826328008,40.5552,0.08198269583243278,0.05663775344778979,0.00838,0.07161125319693085,0.07797924843449044,1106.15,0.0832182692401855,0.08616179371656303
50,01/13/2022,42747.6,-0.019970792343650734,0.013706829749971488,484.69,0.011034626616604148,0.03593259585229465,0.190175,0.12690286147701757,0.06618202218912302,3276.9,-0.018154361511195427,0.027813471391072934
51,01/13/2023,20913.7,0.10925060597542147,0.03863768353002591,306.5,0.05616815988973123,0.0333506698692353,0.087569,0.08206059707394209,0.03253914641544743,1552.73,0.1002515500442871,0.03727167785226436
52,01/14/2020,8662.6,0.013501497566454468,0.03299771897492223,16.5381,0.0650365142128515,0.03546180053584613,0.002358,0.05977528089887629,0.025691726688807797,161.67,0.08183886509635974,0.04167255290386739
53,01/14/2021,38569.2,0.03206505596600562,0.07690768180237519,41.43,0.0215706000710143,0.05728168938008055,0.009376,0.11885441527446305,0.09094496297704491,1215.0,0.09840437553677162,0.0940753249106274
54,01/14/2022,42878.6,0.003064499527458908,0.013601413254660407,487.21,0.005199199488332695,0.03599181797790755,0.1905,0.0017089522807940405,0.0672947712185507,3304.08,0.008294424608624063,0.027864000611884043
55,01/14/2023,20686.5,-0.010863692220888788,0.04023297032342323,298.2,-0.027079934747145207,0.037575385402066196,0.084764,-0.032031883429067265,0.03793916369434909,1525.59,-0.017478892015997727,0.039925575307410685
56,01/15/2020,8659.6,-0.0003463163484404008,0.02513209252809488,16.6903,0.00920299187935747,0.02749638131047844,0.002315,-0.018235793044953374,0.02538900120672111,160.63,-0.006432857054493701,0.037246901755818435
57,01/15/2021,36549.4,-0.052368210904037316,0.07687929669899471,41.2182,-0.005112237509051321,0.05638413052007811,0.009342,-0.0036262798634812965,0.08586113266333543,1178.3,-0.03020576131687247,0.09373442499202722
58,01/15/2022,43069.7,0.00445676864449851,0.013557367384846619,491.6,0.009010488290470242,0.028085363712675466,0.181565,-0.04690288713910762,0.07038913886202777,3320.9,0.005090675770562436,0.02402347288625082
59,01/15/2023,21147.6,0.022289899209629427,0.040037920265703845,305.0,0.022803487592220062,0.030867535459653254,0.08676,0.023547732527960052,0.036470973498237344,1572.61,0.030820862748182742,0.03965643991703706
60,01/16/2020,8800.9,0.01631715090766317,0.021027594510919706,18.1171,0.08548677974631969,0.03255919185775461,0.00235,0.01511879049676046,0.024888532095828548,166.37,0.03573429620867841,0.03161391923665208
61,01/16/2021,35955.7,-0.016243768707557615,0.07670569677826175,43.3119,0.05079552236633322,0.05885541835824487,0.009153,-0.020231213872832332,0.08556657253903172,1235.13,0.04823050157005859,0.0893603298795692
62,01/16/2022,42721.7,-0.008079926259063841,0.014004744230384673,486.19,-0.01100488201790073,0.030161491581272203,0.170907,-0.05870074078153831,0.07723405444427392,3270.61,-0.015143485199795248,0.024941986996835898
63,01/16/2023,21157.3,0.00045868089050293825,0.039843743523919506,299.2,-0.01901639344262296,0.031054623620068965,0.08373,-0.034923928077455146,0.04215021850463372,1567.52,-0.003236657531110687,0.04096163262156617
64,01/17/2020,8860.9,0.0068174845754411795,0.018685880299031975,17.7042,-0.02279062322336356,0.03907885659034845,0.002484,0.05702127659574474,0.029494487325844632,169.29,0.017551241209352586,0.030417992853771194
65,01/17/2021,34976.6,-0.0272307311497203,0.0626295097201886,45.207,0.043754718680085514,0.04389709122277991,0.008963,-0.02075822134819172,0.07103308756474153,1197.31,-0.030620258596261274,0.06350855795953766
66,01/17/2022,42026.6,-0.016270419950516923,0.01548828267365427,470.5,-0.03227133425204143,0.03219248752636322,0.168424,-0.014528369230049187,0.07292714615765705,3175.27,-0.02915052543715091,0.02566588683593337
67,01/17/2023,21286.3,0.0060971863139436255,0.04030834385452598,303.0,0.012700534759358284,0.030646147505185427,0.08659,0.034157410724949155,0.04251620699180168,1584.53,0.010851536184546262,0.040357801609128226
68,01/18/2020,9138.5,0.031328646074326505,0.017742080077728782,18.0738,0.02087640220964504,0.039113474726880496,0.002472,-0.004830917874396268,0.03045983744222923,176.09,0.04016775946600526,0.029162447607168348
69,01/18/2021,36406.6,0.040884477050370904,0.06344642802997212,44.9808,-0.005003649877231342,0.03652923000469457,0.009218,0.028450295659935287,0.0689660164763542,1310.45,0.09449515998363012,0.0674875856374553
70,01/18/2022,41705.1,-0.007649916957355618,0.015048954475090299,463.79,-0.014261424017003144,0.02472011926500134,0.165689,-0.01623877832137932,0.07242693934357688,3103.21,-0.022694133097342917,0.022553194362291685
71,01/18/2023,20813.9,-0.02219267791960078,0.04377461473686682,290.89,-0.039966996699669965,0.0331980632409433,0.081334,-0.060699849867190125,0.049010631198191434,1528.41,-0.03541744239616784,0.043833625907875234
72,01/19/2020,8662.4,-0.05209826557969033,0.03208687894075156,17.1069,-0.05349732762341064,0.0478914997066385,0.002419,-0.021440129449838086,0.03326976840093676,165.09,-0.062468056107672254,0.045223348034297076
73,01/19/2021,35386.8,-0.028011404525552952,0.061191438053625896,41.9001,-0.06848922206808239,0.04896099927784421,0.009012,-0.02234758082013466,0.05495182250990562,1359.85,0.03769697432179786,0.05503545044926449
74,01/19/2022,41929.2,0.005373443535682698,0.010225427085949583,470.59,0.01466180814592799,0.017158461348750237,0.164916,-0.004665367043074631,0.060865151017895254,3126.88,0.007627585629074396,0.01575360390458663
75,01/19/2023,21053.0,0.011487515554509109,0.04334476024146943,294.21,0.011413248994465164,0.033209789772583084,0.081487,0.0018811321218679122,0.04892329692448771,1551.49,0.015100660163176016,0.04370794685818308
76,01/20/2020,8680.7,0.0021125785001847586,0.026302401073693166,17.5129,0.023733113538981332,0.047715428049199926,0.002468,0.02025630425795777,0.03322400770777075,168.48,0.020534254043249156,0.044646555557836094
77,01/20/2021,34462.6,-0.026117083206167346,0.03431902932533085,41.4048,-0.011820974174285959,0.04030573680802723,0.008826,-0.020639147802929303,0.051970089844129014,1299.96,-0.04404162223774677,0.06031380317081487
78,01/20/2022,38853.1,-0.07336414718143913,0.027711123507437534,425.3,-0.09624088909666584,0.03812831127956953,0.151385,-0.08204783041063335,0.0312942385165423,2866.5,-0.08327150386327586,0.032390176252849755
79,01/20/2023,22614.6,0.07417470194271591,0.031173822821948076,303.4,0.031236191835763538,0.027296622152921154,0.086192,0.057739271294807715,0.042765905691165104,1653.32,0.06563368117100321,0.03303133808096328
80,01/21/2020,8730.7,0.005759904155194784,0.025923682131758163,18.1865,0.03846307578984631,0.04431242515110746,0.002388,-0.03241491085899517,0.030882573460352638,169.38,0.005341880341880323,0.03471064936386672
81,01/21/2021,30812.8,-0.10590611271349226,0.0437779567784277,39.2325,-0.05246493160213306,0.04433786395466175,0.008243,-0.06605483797869927,0.028023395203369005,1154.44,-0.11194190590479702,0.06929174739711073
82,01/21/2022,36303.9,-0.065611238228095,0.032697373143548716,382.49,-0.10065835880554908,0.04734454409628239,0.143455,-0.052382996994418174,0.02821857145314256,2565.3,-0.10507587650444783,0.043290223538074254
83,01/21/2023,22840.4,0.009984700149461068,0.029623309178293315,301.6,-0.005932762030322891,0.025021370630477293,0.085584,-0.007054018934471995,0.04078775815652419,1626.1,-0.01646384245034238,0.032895274989235536
84,01/22/2020,8584.7,-0.01672259956246347,0.026831938663249677,17.3566,-0.045632749566986375,0.04989901304147728,0.002378,-0.0041876046901172526,0.029768796091681177,164.52,-0.028692879914983926,0.0371052861073392
85,01/22/2021,32635.2,0.05914425173953686,0.05374020872968786,40.9189,0.04298477027974257,0.048219043638397116,0.00863,0.04694892636176151,0.037297803384207254,1246.4,0.07965766951942066,0.07489873250062572
86,01/22/2022,35245.4,-0.029156647081993947,0.030375247209605764,370.2,-0.032131558995006415,0.043676587299645374,0.137,-0.044996688857132816,0.028142659782464195,2432.4,-0.051806806221494583,0.03978217184940243
87,01/22/2023,22744.0,-0.004220591583334876,0.030168083057693685,305.2,0.011936339522546247,0.023815684267666195,0.090384,0.056085249579360674,0.04525021831240578,1634.28,0.005030440932292102,0.03154040805462886
88,01/23/2020,8305.9,-0.03247638240124884,0.027921494661567795,16.5505,-0.046443427860295206,0.038858663263898925,0.002269,-0.04583683767872149,0.034575745136656164,158.47,-0.03677364454169707,0.036897767240109965
89,01/23/2021,32659.8,0.0007537873216649782,0.05404634003070279,41.4618,0.01326770758744722,0.04347892072673934,0.008659,0.0033603707995364385,0.03735480760272853,1314.48,0.05462130937098841,0.07547210104477761
90,01/23/2022,35095.6,-0.004250200026102768,0.030821324296498975,368.22,-0.005348460291734081,0.04432498811839464,0.13788,0.006423357664233409,0.03117631026763331,2432.03,-0.00015211313928620296,0.04186728150659107
91,01/23/2023,23087.1,0.015085297221245186,0.029834950854012873,321.2,0.05242463958060295,0.0289031258203324,0.089996,-0.004292795184988485,0.04190713756508823,1636.44,0.001321682942947433,0.03136622335031488
92,01/24/2020,8309.3,0.00040934757220756346,0.02745988859844862,16.6652,0.006930304220416295,0.039129421927812394,0.002254,-0.0066108417805201825,0.021661283646963746,159.47,0.006310342651606016,0.035916547394504075
93,01/24/2021,33348.7,0.021093209388912237,0.05490887289529226,42.5012,0.025068858563786378,0.04042469498231391,0.008804,0.016745582630788736,0.03778840602798186,1416.87,0.07789392002921303,0.076537235519729
94,01/24/2022,36013.2,0.026145727669565355,0.03691302624862024,360.41,-0.02121014610830485,0.04475976844879607,0.134017,-0.028017116333043268,0.03048597224022178,2382.8,-0.02024234898418198,0.042406850040399305
95,01/24/2023,22652.7,-0.018815702275296498,0.03217793058176747,301.7,-0.0607098381070984,0.03940177862217632,0.084355,-0.0626805635806037,0.048498695536128934,1548.76,-0.05357972183520332,0.0385375794549713
96,01/25/2020,8363.0,0.006462638248709407,0.022575669487088116,17.0509,0.023144036675227353,0.03941607451873007,0.00225,-0.0017746228926354135,0.02189656608623544,160.92,0.009092619301436011,0.030489858305819826
97,01/25/2021,32007.5,-0.04021745975105473,0.05198067985988616,41.1765,-0.03116853171204581,0.04129471051758844,0.008294,-0.057928214447978243,0.04023695582767295,1330.64,-0.06085950016585839,0.07619718423021633
98,01/25/2022,36391.9,0.010515588728577496,0.03862457860163306,372.0,0.03215782026025904,0.051523486658646034,0.135652,0.012199944783124472,0.03451857486400478,2419.78,0.015519556823904601,0.04711066278933955
99,01/25/2023,23174.5,0.02303478172579876,0.029188874646938017,306.9,0.01723566456745118,0.035451159247753584,0.087104,0.03258846541402405,0.04233601735158385,1617.87,0.04462279501020161,0.03905693257472719
100,01/26/2020,8633.1,0.03229702259954559,0.02023349613246471,17.5264,0.02788709100399389,0.03542767656040047,0.002298,0.021333333333333426,0.024950815719632483,166.8,0.036539895600298467,0.02601805799148522
101,01/26/2021,31721.7,-0.00892915722877452,0.05180932514098459,41.2539,0.0018797129430623283,0.03290905655124364,0.008053,-0.029057149746804956,0.040540122609814655,1306.99,-0.01777340227259072,0.07507192443533547
102,01/26/2022,35905.8,-0.01335736798573306,0.03731174509843712,364.9,-0.019086021505376416,0.048134560736193335,0.140146,0.033128888626780206,0.04104921940386966,2393.86,-0.010711717594161452,0.04487215978366723
103,01/26/2023,22819.3,-0.015327191525167816,0.03151859226026925,302.7,-0.013685239491691092,0.03633367466295812,0.084974,-0.02445352681851587,0.04436250289797954,1564.32,-0.03309907470934004,0.041907666324069934
104,01/27/2020,9078.2,0.051557377998633136,0.028258597612772222,17.7203,0.011063310206317567,0.034565346359836,0.002389,0.0395996518711923,0.029188263253700795,172.56,0.0345323741007193,0.028151582566479844
105,01/27/2021,31258.1,-0.014614601361213397,0.051554259008168485,41.8175,0.013661738647740007,0.0330186586230378,0.010736,0.333167763566373,0.13743571423168005,1279.75,-0.02084178149794569,0.07346354601183422
106,01/27/2022,37151.3,0.0346879891271048,0.03441998485483243,391.51,0.07292408879144974,0.054145920869971366,0.140538,0.0027970830419705717,0.03196881586072803,2433.18,0.016425354866199227,0.04336188801387901
107,01/27/2023,23096.9,0.012165140911421624,0.01604194042081567,308.9,0.020482325735051266,0.03523254496228355,0.089039,0.0478381622613977,0.04259195197548087,1599.69,0.022610463332310538,0.03327177989788492
108,01/28/2020,9332.6,0.02802317640060803,0.02935930530507135,18.1679,0.025259166041206926,0.03255874492035968,0.002484,0.03976559229803267,0.03031631617139867,176.25,0.021383866481223812,0.02894323213232414
109,01/28/2021,33093.1,0.05870478372005983,0.03758727249272188,42.2451,0.01022538410952345,0.02271190456731533,0.010044,-0.06445603576751113,0.13724036939039796,1305.36,0.020011721039265407,0.05436746325313333
110,01/28/2022,37844.5,0.018658835626209402,0.02282188570991058,388.52,-0.007637097392148351,0.03703668910890036,0.1422,0.011825983008154406,0.026579014407850626,2542.32,0.04485488126649084,0.030891564282126617
111,01/28/2023,23127.8,0.0013378418748835053,0.015756469875332108,307.3,-0.005179669796050446,0.035201475978683734,0.08835,-0.007738182144902739,0.04262615347787034,1590.91,-0.005488563409160485,0.03285476020093346
112,01/29/2020,9330.0,-0.0002785933180464717,0.027467699718837287,17.904,-0.014525619361621334,0.026867635506209804,0.002433,-0.020531400966183666,0.03182711145937874,174.28,-0.011177304964538948,0.02605102519382612
113,01/29/2021,33424.5,0.010014172138602895,0.03109165342267189,43.1831,0.022203758542410856,0.01883867850704866,0.038298,2.813022700119474,1.0594231977164756,1346.21,0.03129404915119216,0.048077299635988745
114,01/29/2022,38040.5,0.0051790881105577835,0.01687745687391568,383.5,-0.01292082775661485,0.034650950549962936,0.142293,0.0006540084388186873,0.018272312423639865,2581.71,0.015493722269423138,0.021417827550632856
115,01/29/2023,23338.2,0.009097276870260185,0.015699007830225122,313.91,0.021509925154572063,0.03577805368921647,0.089643,0.014634974533106915,0.03689491928511336,1600.57,0.00607199653028756,0.03289769545380361
116,01/30/2020,9412.1,0.008799571275455609,0.019544959108757268,18.5685,0.037114611260053554,0.01712187060010635,0.002427,-0.002466091245376001,0.023778979142217282,182.36,0.046362175809042894,0.02024317079084621
117,01/30/2021,33930.3,0.015132612305345017,0.03132868033106786,44.7763,0.03689406272361162,0.02184248166713052,0.027467,-0.2828085017494386,1.083900185318431,1357.97,0.008735635599200764,0.04428392439862328
118,01/30/2022,36958.5,-0.02844336956664606,0.022183677487881928,369.6,-0.03624511082138193,0.038070269196641894,0.137258,-0.03538473431581324,0.023910906377340693,2500.93,-0.03128933923639765,0.026258902519686263
119,01/30/2023,22842.7,-0.021231286046053288,0.01726901334933414,313.2,-0.002261794781943993,0.028899723671232693,0.091327,0.018785627433263175,0.037534100141977125,1571.5,-0.018162279687861216,0.03334115275811272
120,01/31/2020,9411.6,-5.3123107489283505e-05,0.019615699870937354,18.3486,-0.01184263672348329,0.020115062056599974,0.002403,-0.009888751545117258,0.02418713693629319,182.53,0.0009322219785039554,0.020958031782120853
121,01/31/2021,33580.3,-0.01031526393813198,0.031035050244248095,44.9231,0.0032785201099687633,0.021084787936836248,0.03985,0.45083190737976486,1.071343671626941,1318.04,-0.02940418418669044,0.03187975845739703
122,01/31/2022,38539.1,0.04276688718427413,0.02518302157859259,382.7,0.03544372294372278,0.03854590765436468,0.142804,0.04040565941511609,0.024711317178650136,2739.64,0.09544849316054438,0.04068680538997171
123,01/31/2023,23128.5,0.012511655802510235,0.01601455161949821,311.3,-0.006066411238825009,0.014655479298252474,0.092407,0.011825637544209178,0.024037785190193756,1582.49,0.006993318485523314,0.02570513608757334
124,02/01/2020,9317.5,-0.00999829997024948,0.022077664813583964,18.0925,-0.013957468144708551,0.022098697569578305,0.002419,0.006658343736995365,0.023741728458204357,181.94,-0.003232345367884748,0.022458425629792833
125,02/01/2021,33869.6,0.008615170203958744,0.025029244801330064,50.6834,0.12822579029497083,0.044560039626916396,0.033034,-0.17104140526976153,1.0811220956845913,1381.97,0.04850383903371669,0.029407989268958264
126,02/01/2022,38467.8,-0.0018500691505508593,0.025571626791827902,382.21,-0.0012803762738438085,0.037282767487155026,0.142735,-0.00048317974286427035,0.024933661925106848,2758.18,0.0067673124936122875,0.04101003818841722
127,02/01/2023,23905.7,0.033603562704023204,0.018512372059843775,328.9,0.05653710247349819,0.02452107422454522,0.094233,0.01976040776131671,0.022783295194570827,1674.71,0.058275249764611514,0.029582798158125173
128,02/02/2020,9393.5,0.008156694392272623,0.0209197402725464,18.4043,0.017233660356501312,0.020892101886419996,0.002478,0.024390243902439046,0.023997961842452994,191.22,0.05100582609651538,0.024982565894496288
129,02/02/2021,36609.2,0.08088669485320166,0.0355089699375812,50.6823,-2.1703358496050207e-05,0.04477178883135102,0.032616,-0.012653629593751936,1.0799640713494867,1554.28,0.12468432744560287,0.051430538725756085
130,02/02/2022,36961.3,-0.03916262432475992,0.030573955882909048,366.7,-0.04057978598152845,0.040307289463170234,0.138202,-0.03175815322100406,0.025888344117905627,2665.68,-0.03353660747304377,0.04457173097755902
131,02/02/2023,23525.8,-0.015891607440903233,0.018614546666672453,322.6,-0.019154758285192974,0.02547718702046173,0.09189,-0.024863901181114922,0.022891564497328754,1641.62,-0.019758644780290435,0.027013851898933888
132,02/03/2020,9274.2,-0.012700271464310298,0.013673467270185608,18.4019,-0.00013040430768884725,0.02097464132084931,0.002463,-0.006053268765133235,0.020965953793687247,187.56,-0.01914025729526203,0.027841943822672945
133,02/03/2021,37634.5,0.028006621286452704,0.03180453137998962,52.9126,0.04400550093425126,0.04432085060708362,0.039635,0.21520112828059834,1.0827894540140157,1659.29,0.06756182927143106,0.04875539973445159
